Symbol	ID	logFC	AveExpr	t	P.Value	adj.P.Val	B
OAS2	11726778_at	1.195617012	4.800600236	9.274384608	2.99E-05	0.019966431	3.052301778
PRIC285	11726803_x_at	0.50373243	8.121874597	3.822137999	0.006217259	0.142665696	-2.170462192
PTPMT1	11726805_s_at	-0.412739833	7.089477869	-3.414111839	0.01079562	0.187483929	-2.73329545
TMEM201	11726819_at	-0.886081958	6.023409752	-7.993343414	7.99E-05	0.022246524	2.154200506
SCAI	11726838_s_at	-0.447839951	6.063176938	-4.033221639	0.004718554	0.123699585	-1.888753112
AVL9	11726840_a_at	0.453730603	8.975004121	3.733666265	0.006993022	0.150683332	-2.29052018
TAF5	11726858_a_at	-0.821785239	7.186944706	-5.52774916	0.000806877	0.052341237	-0.096564449
LOC652346 /// PML	11726876_a_at	0.544699588	5.947508535	4.563416724	0.002430512	0.08926088	-1.212016162
IDS	11726881_a_at	0.58461342	8.296384915	5.239018242	0.001107512	0.061577264	-0.415142429
LDHD	11726884_a_at	0.67946422	6.886651806	5.371671164	0.000956225	0.056813074	-0.267177393
USP35	11726970_a_at	0.606207044	5.786940687	5.058266773	0.001358121	0.06697236	-0.621198101
PERP	11726975_x_at	0.483612761	9.35962209	4.014979551	0.004831109	0.125322726	-1.912829527
EIF4A2	11726977_s_at	0.399325747	11.80830894	3.380141464	0.011315313	0.191209089	-2.781150971
EIF2AK1	11726990_at	-0.406072319	5.685500851	-3.352214896	0.011762637	0.195111532	-2.820597224
EIF2AK1	11726991_s_at	0.711318238	7.646472663	6.337111816	0.000351259	0.036144649	0.730278889
ABI2	11727020_at	-0.482162709	7.968191744	-3.997129787	0.004944082	0.126463737	-1.936438005
TMEM64	11727022_at	-0.798413491	9.011710554	-6.355213118	0.000345093	0.035883128	0.747707531
HPDL	11727046_at	-0.601264762	7.776595649	-5.42005644	0.000906874	0.055483	-0.213886104
TIPIN	11727081_a_at	-0.731805423	8.239773485	-4.348391942	0.00316482	0.101980977	-1.481050532
LRP2	11727122_at	0.505220683	4.283752302	4.475443206	0.002705491	0.094583591	-1.321185087
RAPGEFL1	11727126_a_at	-0.460344351	4.913133122	-3.674305289	0.007571983	0.156908684	-2.371709849
MTHFR	11727178_x_at	0.544520629	5.951669362	4.889340831	0.001650117	0.073051243	-0.81846101
PCDHA1 /// PCDHA10 /// PCDHA11 /// PCDHA12 /// PCDHA13 /// PCDHA2 /// PCDHA3 /// PCDHA4 /// PCDHA5 /// PCDHA6 /// PCDHA7 /// PCDHA8 /// PCDHA9 /// PCDHAC1 /// PCDHAC2	11727198_a_at	0.474440726	9.124643889	3.531667239	0.009186091	0.172658666	-2.568814192
PCDHA1 /// PCDHA10 /// PCDHA11 /// PCDHA12 /// PCDHA13 /// PCDHA2 /// PCDHA3 /// PCDHA4 /// PCDHA5 /// PCDHA6 /// PCDHA7 /// PCDHA8 /// PCDHA9 /// PCDHAC1 /// PCDHAC2	11727199_a_at	0.612775531	7.830037085	5.028078173	0.001405806	0.068078304	-0.656116742
UST	11727237_a_at	0.634005701	5.307983221	3.479209845	0.009869936	0.179875752	-2.641991735
PIGL	11727278_at	0.402650667	6.104242664	3.544954244	0.009021097	0.170850572	-2.550336563
SLC4A7	11727279_s_at	-0.615420275	7.564372846	-3.605048551	0.008313744	0.164177062	-2.467063179
C5orf34	11727287_at	-0.775337734	6.750417383	-6.282975586	0.000370449	0.036887716	0.677886325
CCDC41	11727311_a_at	-0.546180385	6.03887015	-3.401983418	0.010978165	0.189038359	-2.750365013
SPAG4	11727331_at	0.920672063	7.05748232	6.678357278	0.000253091	0.032398833	1.051429009
CENPM	11727353_a_at	-1.144521515	7.665460527	-9.927884204	1.89E-05	0.019966431	3.454372991
SHC1	11727363_a_at	0.606724628	5.113217377	3.790028478	0.006487454	0.145200291	-2.213902793
RSU1	11727388_x_at	-0.658371043	3.985647971	-3.89489166	0.005649166	0.135656217	-2.072602489
COX15	11727394_a_at	-0.578693923	4.90129964	-4.656071494	0.002173732	0.085320267	-1.098390635
GSTZ1	11727400_a_at	0.573032603	8.655986123	4.938278081	0.001558956	0.07118128	-0.760845488
MRPL19	11727411_at	-0.645660385	7.266414354	-3.669014808	0.007626044	0.157402442	-2.378970134
KIF18A	11727458_at	-0.664314995	6.871185716	-3.540897242	0.009071135	0.171364811	-2.555975955
HAUS6	11727487_at	-0.60894406	6.884263264	-4.224782342	0.003694958	0.10987427	-1.639072733
KIF11	11727489_a_at	-1.206484102	8.722908235	-8.115797998	7.23E-05	0.022195629	2.246985032
KIF11	11727490_x_at	-0.742065268	5.518516694	-4.549559555	0.002471707	0.089887689	-1.22912895
CCNF	11727536_x_at	-0.765230519	7.75265517	-6.215326255	0.000396096	0.037993709	0.611847307
OIP5	11727543_at	-0.916628307	8.473395327	-5.725568809	0.000653582	0.047593405	0.114361522
PANK3	11727545_at	0.646850803	9.243337278	4.270270682	0.003489332	0.106559312	-1.580636495
RBBP8	11727547_s_at	-0.676556706	9.041301523	-4.26339632	0.003519587	0.106872368	-1.589446418
FZD2	11727552_at	0.687403705	7.13807322	4.757021545	0.001927483	0.080168714	-0.976171266
HAGHL	11727587_x_at	0.440811909	8.461030155	3.831429983	0.006141366	0.141974258	-2.157919649
TOMM5	11727649_a_at	-0.523487911	10.76315116	-3.802236064	0.006383258	0.144793479	-2.197369357
SYT17	11727671_a_at	0.444269508	6.19996807	3.902211257	0.005595213	0.135085261	-2.062801073
C15orf42	11727699_at	-1.088372092	5.536797235	-6.503731593	0.000298832	0.034001624	0.889028696
C9orf152	11727702_at	0.508384982	5.303399347	4.225410259	0.003692031	0.10987427	-1.638263841
PALM3	11727761_at	0.564634518	6.93474717	5.01515153	0.001426789	0.068274963	-0.671113105
LARP6	11727773_at	0.689770835	6.833051979	5.884253886	0.000553916	0.043844648	0.279349007
GHITM	11727779_at	-0.476863077	5.486981203	-3.894201364	0.005654284	0.135656217	-2.073527259
CACYBP	11727786_x_at	-0.526391225	10.93114591	-3.828377203	0.006166188	0.142149735	-2.16203895
USP1	11727789_a_at	-0.589802954	8.606224649	-4.353712557	0.003143954	0.101756364	-1.474303613
FECH	11727807_at	-0.514079679	4.798953226	-4.208097623	0.003773673	0.110454151	-1.66058923
SRSF1	11727813_a_at	-0.554702906	8.707823161	-5.023433572	0.001413306	0.068112521	-0.661501941
DDX46	11727818_a_at	-0.476538018	9.880906309	-3.761359347	0.006739478	0.14758606	-2.252817042
DDX46	11727819_at	-0.732185454	7.070697246	-3.908617223	0.005548453	0.134684005	-2.05422972
DDX42	11727831_a_at	0.441452565	8.071201231	3.780744299	0.006567933	0.146498344	-2.226491561
ORC6	11727837_at	-1.245237925	8.774552374	-6.516057451	0.000295316	0.033756782	0.900623962
ORC1	11727839_x_at	-0.87188512	6.570851109	-6.576538413	0.000278722	0.032768039	0.957227255
HSPA14	11727845_a_at	-0.424883199	9.235858477	-3.626238313	0.008078792	0.161559514	-2.437817998
GNA12	11727847_a_at	0.482331075	6.013440311	4.214051583	0.003745375	0.110359568	-1.652905966
CHAF1A	11727878_a_at	-0.580778445	7.085980586	-3.778837116	0.006584598	0.14653988	-2.229079148
CHAF1A	11727879_s_at	-1.111718889	7.614312539	-9.646061855	2.30E-05	0.019966431	3.285222023
CHAF1A	11727880_a_at	-0.810452667	6.954819372	-5.790967027	0.000610269	0.046242367	0.182806393
BBS12	11727881_at	0.445093809	4.937246284	3.84678047	0.006018181	0.14039203	-2.137227336
NAA38	11727896_a_at	-0.458247603	4.948443246	-3.514409515	0.009405262	0.174807894	-2.592848697
CENPA	11727916_a_at	-1.049011203	8.982096504	-6.839787464	0.000217688	0.030122572	1.198027401
EME1	11727941_a_at	-0.648392078	7.29945136	-5.698195078	0.000672718	0.048094282	0.085524093
ABCD1	11727955_at	0.397116057	6.338089852	3.584311382	0.008550833	0.166361423	-2.495743487
ESCO2	11727968_at	-1.373924671	6.721350805	-5.021605477	0.00141627	0.068122701	-0.663622473
CENPN	11727972_a_at	-0.852423998	6.911686097	-4.891137277	0.001646668	0.073051243	-0.816339205
CENPN	11727973_a_at	-0.793507572	7.280225767	-6.865761365	0.000212527	0.029714801	1.221303962
SH3BP1	11728062_a_at	-0.384902614	8.3691283	-3.492935701	0.009685866	0.178150113	-2.622809564
GPER	11728064_a_at	0.813049778	8.119738578	6.486385669	0.00030386	0.034258636	0.872676546
NCAPG2	11728071_a_at	-1.021223599	8.470200577	-3.612060508	0.008235189	0.163434691	-2.45737872
ZNF367	11728101_at	-1.652260047	7.679870245	-6.61713368	0.00026817	0.032398833	0.994948542
ADAMTS13	11728139_a_at	0.565705884	5.662098127	5.097506904	0.001298793	0.065255286	-0.576026008
AQP11	11728147_s_at	0.500210043	7.569291266	3.414271409	0.01079324	0.187483929	-2.733070992
HIST1H2BD	11728152_a_at	0.626745116	10.73323534	5.482401643	0.000847408	0.053429879	-0.145750311
HIST1H2BD	11728153_x_at	0.513722275	10.33320037	3.534374357	0.009152213	0.172304601	-2.56504762
MOBKL2C	11728172_a_at	0.460830033	5.474677189	3.601856191	0.008349776	0.164288108	-2.4714745
CXCR4	11728189_a_at	0.581426464	6.777642232	3.933873948	0.005368192	0.13293243	-2.020496241
CXCR4	11728191_x_at	0.660857691	6.76805182	5.474689297	0.000854524	0.05367342	-0.15414669
TRAPPC3	11728222_a_at	0.426663152	9.440497933	3.719879365	0.007123083	0.151482973	-2.309331912
WDR45	11728227_a_at	0.545041518	8.61267089	4.820453173	0.001788578	0.076579313	-0.900216105
CLDN1	11728232_a_at	-0.445647756	3.581810928	-3.894254118	0.005653893	0.135656217	-2.073456584
CLDN1	11728234_a_at	-0.49048137	4.001283889	-3.884539887	0.005726438	0.136491183	-2.086478006
RRAGD	11728241_at	0.504587728	8.639855635	4.420165214	0.002895668	0.097431056	-1.390420428
TSFM	11728249_a_at	-1.064423028	5.184701114	-6.867919381	0.000212105	0.029714801	1.223234032
NMNAT2	11728253_a_at	0.40223872	5.680412867	3.445222617	0.010342102	0.183786739	-2.689593862
RAD18	11728257_at	-0.825745668	7.251357837	-5.134670078	0.001245242	0.064370442	-0.533469703
CCNE2	11728300_at	-1.401683858	8.441576516	-6.62631603	0.000265845	0.032398833	1.003450768
CCNE2	11728301_a_at	-1.299313771	7.113221353	-10.28363673	1.49E-05	0.019966431	3.659190754
ERCC1	11728311_x_at	0.508258397	8.626542467	4.545602913	0.00248361	0.090121907	-1.234020866
RAD54L	11728322_a_at	-1.194677114	6.468112974	-10.12529266	1.66E-05	0.019966431	3.569196773
ATP6V0A2	11728402_a_at	-0.557908669	7.101744915	-4.027292798	0.004754819	0.124189841	-1.896572501
SHCBP1	11728403_at	-1.122409345	7.701247784	-6.919708589	0.000202242	0.029420561	1.269376889
SHCBP1	11728404_at	-1.511597667	7.737884247	-8.068224145	7.51E-05	0.022246524	2.211123801
RAD54B	11728447_at	-0.958551319	8.198321318	-7.480053622	0.000122882	0.02446079	1.747706267
HSCB	11728460_at	0.525543769	8.890012126	4.710404813	0.00203715	0.082108075	-1.032405274
DNLZ	11728462_at	-0.4925649	7.923352462	-4.475065416	0.002706744	0.094583591	-1.321656593
ATP6V1E2	11728555_s_at	0.475610322	5.906787009	4.234986644	0.003647702	0.109023571	-1.625935162
C18orf19	11728566_x_at	-0.470115123	6.201472366	-3.646780658	0.007857849	0.159328398	-2.40952582
TMEM180	11728589_x_at	-0.405753377	5.313884446	-3.452526659	0.01023862	0.182682229	-2.67935147
PHOSPHO2	11728599_a_at	0.398381248	7.047509618	3.520501057	0.009327264	0.174274414	-2.584360627
DHDH	11728630_at	0.47472362	4.568561838	3.795796411	0.006437995	0.14518668	-2.206088215
IGFBP5	11728653_at	0.471923006	4.794843286	3.977589093	0.005071065	0.128122708	-1.962339312
UBE2H	11728670_a_at	0.683669044	7.645252649	4.933216221	0.001568122	0.071271068	-0.766787205
UBE2H	11728672_x_at	0.5414999	8.619201332	4.481474258	0.002685587	0.094405623	-1.313661062
KIF22	11728673_s_at	-0.410147007	8.688788158	-3.697778567	0.007337069	0.153615999	-2.339544618
MED14	11728676_at	-0.735781321	6.672039745	-4.645997606	0.002200148	0.085812697	-1.110677331
PDE4DIP	11728693_s_at	0.433037702	6.52281868	3.626644841	0.008074355	0.161536052	-2.437257533
DUT	11728696_x_at	-0.910745935	5.876256484	-4.368673229	0.003086085	0.100740951	-1.455356794
CD55	11728701_a_at	0.609103754	10.90201515	5.477008764	0.000852377	0.053632796	-0.151620546
DSCC1	11728729_at	-1.44356635	6.987172358	-7.116097159	0.000169247	0.027286198	1.441323818
DSCC1	11728730_at	-0.644651889	4.800808429	-3.518248108	0.00935603	0.174453715	-2.587499359
DSCC1	11728731_s_at	-1.481421198	7.423471916	-5.219973478	0.001131335	0.062068849	-0.436610918
C4orf46	11728745_at	-1.403651412	6.118445268	-8.764186816	4.36E-05	0.020282953	2.713172179
TCF19	11728749_a_at	-1.155978662	5.923164884	-7.535094276	0.000117201	0.024069966	1.792696631
NHLRC3	11728757_a_at	0.411556539	6.213412617	3.560728284	0.008829353	0.169335859	-2.528430985
PPHLN1	11728759_a_at	-0.919919143	5.791631775	-4.857053928	0.00171348	0.075039352	-0.856683802
KLHL5	11728766_a_at	-0.694781175	5.129691733	-4.731888457	0.001985777	0.080893933	-1.006445877
KLHL5	11728767_s_at	-0.50235292	6.450209762	-3.860678642	0.005908963	0.138674316	-2.118523076
COL8A1	11728809_a_at	0.460231272	4.177161416	3.888435718	0.005697223	0.136290032	-2.081254137
HAUS2	11728819_x_at	-0.805700246	6.957794012	-3.576381903	0.008643409	0.167498712	-2.506725777
C10orf47	11728844_at	-0.432092623	5.385485004	-3.665005947	0.007667287	0.157815799	-2.384474246
RAB39B	11728848_at	0.503212894	6.063903938	4.286636422	0.003418444	0.105344178	-1.559693167
GINS1	11728863_at	-1.115072056	9.461486159	-7.247907156	0.000150499	0.025954501	1.554092976
GINS1	11728864_at	-0.980824846	5.208796186	-8.839832189	4.11E-05	0.020282953	2.764933987
LIN9	11728874_a_at	-0.685511394	5.279293458	-3.408856718	0.010874312	0.188256054	-2.740689286
LIN9	11728875_x_at	-0.690398831	5.003357601	-3.702449258	0.007291273	0.153009953	-2.333153765
TM6SF1	11728884_a_at	-0.795200367	4.013787923	-6.414699578	0.000325665	0.035151416	0.804669048
SIP1	11728887_x_at	-0.604134918	8.056523036	-3.441021699	0.010402127	0.18394187	-2.69548783
GPR98	11728953_a_at	0.513585956	6.846442425	4.145529126	0.004085608	0.114830875	-1.741670393
KITLG	11728955_a_at	0.634970421	6.094153386	3.39850784	0.011031085	0.189183484	-2.755259891
E2F8	11728957_a_at	-1.232984254	6.106900517	-4.744546968	0.001956177	0.080357761	-0.991185053
E2F8	11728958_x_at	-1.455999594	7.231913518	-6.749986831	0.000236642	0.031400787	1.116890754
KRT80	11728960_a_at	-0.808556722	7.975476989	-7.348921426	0.000137705	0.025067462	1.639114095
ZNF468	11728965_a_at	0.49650537	5.527967068	3.391176887	0.011143606	0.190059534	-2.765589398
MTHFD1L	11728984_a_at	-0.686513021	7.944162466	-3.885225095	0.005721288	0.136469955	-2.085559054
MTHFD1L	11728985_s_at	-0.579519683	8.521578186	-3.614621287	0.008206701	0.163128777	-2.45384363
MTHFD1L	11728986_x_at	-0.771726511	8.302089422	-5.706743705	0.000666676	0.048094282	0.094541806
IQGAP3	11728997_at	-0.435931271	5.370950271	-3.44294072	0.010374661	0.18394187	-2.69279513
ITPRIPL2	11729035_at	0.522920603	7.842041864	3.511879168	0.009437867	0.175019567	-2.596375968
LTC4S /// MAML1	11729075_s_at	0.409601319	7.700880147	3.516085137	0.009383737	0.174615344	-2.590513367
LTC4S	11729076_x_at	0.427885401	5.815966741	3.720825735	0.007114072	0.151465024	-2.30803975
POLQ	11729096_a_at	-1.498492141	7.981428341	-10.53229144	1.27E-05	0.019966431	3.796844078
AKR1C2	11729101_a_at	0.613730344	10.36314743	5.495635873	0.00083535	0.053007253	-0.131363481
UBA52	11729104_x_at	-0.721225835	5.32940306	-4.830038391	0.001768566	0.076070498	-0.888794792
HNRNPD	11729146_a_at	-0.805605622	5.567475389	-6.00447438	0.000489666	0.041813728	0.401897435
UBE2T	11729158_at	-0.837995121	10.32913668	-6.780503246	0.000230001	0.031103536	1.144578581
SKA2	11729174_a_at	-0.587697692	8.420972147	-4.908303687	0.001614111	0.072364536	-0.79608984
RPAP3	11729184_s_at	-0.913451433	6.463958954	-5.630150092	0.000723048	0.049704557	0.013355695
STX16	11729195_x_at	0.495752541	10.39585811	4.355210162	0.003138108	0.101756364	-1.472405364
E2F6	11729234_at	-0.427411013	6.06727781	-3.664898965	0.007668391	0.157815799	-2.384621163
MNS1	11729258_at	-1.194602025	4.808260818	-10.76492994	1.09E-05	0.019966431	3.921706116
ATAD1	11729305_a_at	0.658740741	7.058268899	5.84272572	0.000578253	0.044913049	0.236528995
SKA3	11729310_a_at	-0.980967034	7.008381012	-8.383587812	5.84E-05	0.020282953	2.4445343
EPB41L4B	11729330_a_at	0.526387151	5.870395702	4.704962063	0.002050396	0.08244057	-1.038993757
PSTPIP2	11729338_x_at	-0.478018896	5.542066725	-3.894235156	0.005654033	0.135656217	-2.073481988
TMEM205	11729377_a_at	0.459651671	10.79297907	4.080295857	0.004441092	0.120100045	-1.826862338
C9orf142	11729412_x_at	-0.427541385	7.970543483	-3.791106411	0.00647818	0.145200291	-2.212442004
ATP2A3	11729419_a_at	0.712577455	8.395952672	6.037970838	0.000473277	0.041529533	0.435671874
KIF26A	11729429_a_at	-0.974103256	7.161378042	-8.489868402	5.38E-05	0.020282953	2.520954337
TINF2	11729448_a_at	0.568406216	7.470158127	5.009993352	0.001435258	0.068518601	-0.6771046
TINF2	11729449_s_at	0.41461418	9.692840661	3.607179009	0.008289792	0.164055671	-2.464120013
PCLO	11729450_at	0.454349541	5.717913727	3.346296703	0.011859845	0.195851291	-2.828968626
FANCI	11729458_a_at	-1.40037014	8.790699948	-9.013783412	3.61E-05	0.020004413	2.881980952
TMEM150A	11729466_a_at	0.371625866	7.459745367	3.362207681	0.011600435	0.193455355	-2.806471682
FANCA	11729473_at	-0.645388734	6.676150752	-5.144685343	0.001231232	0.064012399	-0.522038358
FANCA	11729474_x_at	-0.501757283	6.357104031	-3.888864767	0.005694016	0.136290032	-2.08067897
POMT2	11729527_a_at	-0.533488412	6.215308618	-4.039984834	0.004677553	0.123158006	-1.879839981
LOC100509764	11729529_at	-0.615671757	6.723420062	-5.057868912	0.001358737	0.06697236	-0.621657358
ZFPM1	11729546_at	0.57593521	7.761747715	4.890090029	0.001648678	0.073051243	-0.81757606
AHRR	11729561_a_at	1.219113506	6.288109482	10.77832448	1.08E-05	0.019966431	3.928782685
FAM83A	11729571_a_at	0.621341051	7.560785043	5.179631027	0.001183697	0.063269009	-0.482275514
XBP1	11729575_a_at	0.615107031	11.98538636	5.576060657	0.000766052	0.051306819	-0.044507843
TM9SF4	11729576_a_at	0.678764587	6.801486452	5.986074522	0.000498937	0.041951947	0.383276456
MCM7	11729603_a_at	-0.968516538	11.6522592	-8.781660296	4.30E-05	0.020282953	2.725175745
UBE2J2	11729616_a_at	-0.392375432	6.082718288	-3.539653535	0.009086534	0.171477056	-2.557705195
KIF2C	11729623_a_at	-0.869433262	6.909540242	-7.596319034	0.000111226	0.024069966	1.842337834
DCAF7	11729624_at	0.435663963	7.92712706	3.483299153	0.009814706	0.179320369	-2.63627429
AP3M1	11729630_a_at	0.386343445	7.225151465	3.43248296	0.010525291	0.185259353	-2.7074747
AP3M1	11729631_x_at	-0.47780821	5.370016101	-3.636566658	0.007966878	0.160654736	-2.423585817
FAM134C	11729638_a_at	0.53892366	8.844075019	4.312562435	0.003309353	0.103962594	-1.526603215
RAB25	11729639_at	0.422031531	10.06011418	3.558727767	0.008853426	0.169410056	-2.531207273
TPD52	11729641_a_at	0.508909191	10.37160992	4.573837677	0.00240003	0.088816085	-1.199167346
TPD52	11729643_s_at	0.450986034	11.65579275	3.931839957	0.00538247	0.132936812	-2.023209294
MLF1IP	11729648_at	-1.53349889	6.59997404	-12.02390013	5.13E-06	0.019966431	4.537190636
SP110	11729657_a_at	0.922021326	7.743809651	8.376569494	5.87E-05	0.020282953	2.439448737
SP110	11729658_a_at	1.163137109	7.331389163	10.10996519	1.67E-05	0.019966431	3.560386849
CHEK1	11729663_a_at	-0.922856238	6.53012257	-3.842214779	0.006054537	0.140755906	-2.143378175
NOL3	11729667_a_at	0.432001242	8.877103225	3.400738271	0.010997093	0.189038359	-2.752118462
KLHL24	11729691_a_at	0.505697712	7.022409281	4.264281771	0.003515674	0.106872368	-1.588311233
EPS15L1	11729752_a_at	-0.626460201	6.887031036	-5.000568531	0.001450877	0.068653105	-0.688062978
MAN1A2	11729792_at	0.494160772	6.588180526	3.995203352	0.004956445	0.126649079	-1.938988892
MAN1A2	11729793_at	0.480344641	7.829605563	4.019817352	0.004800977	0.124933949	-1.906439437
USMG5	11729820_at	0.410968198	8.667811822	3.51519475	0.009395168	0.174751535	-2.591754262
DCLRE1A	11729830_s_at	-0.569116763	7.281048186	-4.312800504	0.00330837	0.103962594	-1.526299861
H6PD	11729861_x_at	0.404286913	6.751632173	3.633367697	0.008001361	0.160790644	-2.427992313
C18orf54	11729885_at	-0.82850779	4.502178409	-6.59444929	0.00027401	0.032691599	0.973896869
C18orf54	11729886_at	-0.770210503	5.899644726	-6.054235905	0.000465541	0.04121997	0.452014103
