Symbol	ID	logFC	AveExpr	t	P.Value	adj.P.Val	B
GXYLT1	11724161_a_at	-0.703604017	6.356087445	-7.421615248	0.000124372	0.006058846	1.605805714
SDSL	11724173_at	0.671430689	8.219580883	6.881498123	0.000202218	0.00801862	1.093064145
COPS2	11724193_s_at	-0.831296997	5.89070473	-6.261642503	0.000366676	0.011392751	0.461851639
SERF2	11724195_at	-0.526261898	6.377273827	-5.529396438	0.000784438	0.017340665	-0.348405799
STC1	11724198_a_at	1.054347521	8.30258849	8.980838508	3.53E-05	0.003052646	2.916743368
SNRPD1	11724204_s_at	-0.894500368	7.675256529	-6.202193892	0.000389089	0.0118222	0.398761119
KIFC1	11724209_a_at	-1.097744165	6.943884972	-8.836601603	3.94E-05	0.003274859	2.804984671
LMAN1	11724210_at	0.81595105	8.189065822	8.445593584	5.32E-05	0.003827421	2.4927928
GGCT	11724225_a_at	-0.525990612	10.45097957	-5.256626466	0.001059628	0.020408063	-0.669411809
RBMS1	11724230_s_at	0.5109509	7.851253393	5.206262863	0.001121348	0.021075487	-0.729863651
CYB5R4	11724238_at	-0.737127986	8.189313343	-6.048166757	0.000454616	0.012828506	0.233135766
SLC39A8	11724252_s_at	-0.822795439	9.899921633	-6.797820662	0.000218606	0.00836808	1.010607532
OAS1	11724255_a_at	0.807634266	7.617369973	8.337386016	5.80E-05	0.004003751	2.403933372
OAS1	11724256_s_at	0.995792982	8.823147196	9.331796581	2.73E-05	0.002718293	3.181357092
C2orf72	11724267_at	0.563280904	4.485303456	6.015707798	0.000469943	0.013050479	0.197830098
ANXA3	11724283_a_at	-1.744781607	6.791198961	-15.42098511	8.46E-07	0.000649421	6.545833474
EEA1	11724301_a_at	-0.677961955	8.155206403	-5.69326631	0.000657864	0.01581398	-0.160672302
MED30	11724308_at	-0.552318991	7.320267438	-5.291854634	0.001018696	0.01998051	-0.627347728
UBE2C	11724328_a_at	-1.310924116	9.747325954	-14.01018455	1.66E-06	0.000793313	5.929904807
IFIH1	11724346_a_at	0.931337287	8.729236421	8.940949135	3.64E-05	0.003114721	2.886014822
SMC6	11724351_a_at	-0.704773496	6.675073961	-6.475909825	0.000297077	0.00998901	0.685464989
MYO5A	11724358_s_at	-1.0270876	5.801693162	-7.514504903	0.000114722	0.005865854	1.690709609
HYLS1	11724385_a_at	-0.651648706	7.679385618	-5.91248741	0.000522645	0.013781735	0.084613628
CCNE1	11724407_s_at	-0.487487135	7.958587886	-5.129350441	0.001223428	0.022124074	-0.822901515
GABPB1	11724436_a_at	-1.088613615	8.123234532	-9.703742151	2.10E-05	0.002397555	3.450964571
ASB9	11724444_a_at	1.582986571	6.291241942	11.60077302	6.18E-06	0.001232573	4.673544518
SLC22A4	11724454_at	0.783191317	8.152543325	8.145231778	6.77E-05	0.004333625	2.243408145
ANLN	11724464_a_at	-1.9151703	8.762814078	-19.56027392	1.57E-07	0.000579569	7.977846519
ANLN	11724465_a_at	-1.596788949	7.358284053	-13.1937945	2.53E-06	0.00088714	5.535825022
ANLN	11724466_x_at	-1.715532977	7.878624165	-13.96479544	1.70E-06	0.000793313	5.908763065
LIG1	11724492_a_at	-0.894741579	7.921407828	-9.319763977	2.75E-05	0.002727724	3.172452298
C21orf45	11724505_at	-0.53562312	7.829287271	-5.368046626	0.000936028	0.019119354	-0.536989047
C21orf45	11724506_s_at	-1.0368253	8.393069676	-7.207371062	0.000150305	0.006718175	1.406374911
GPD1L	11724514_a_at	0.97414693	6.621206229	5.880244956	0.000540433	0.014070871	0.04895235
GUF1	11724518_x_at	-0.66485604	5.85127761	-5.701346311	0.000652239	0.015726922	-0.151513386
CDK5RAP2	11724524_x_at	-0.522763736	6.829605612	-5.508392805	0.000802533	0.017544768	-0.372743236
USP48	11724568_a_at	-0.641651872	8.38133805	-5.152730997	0.001191348	0.021810553	-0.794526786
TPRG1L	11724582_a_at	0.899951776	7.043229422	9.158105116	3.10E-05	0.00288242	3.051673096
ERAP1	11724602_a_at	0.559073171	5.458053386	5.387452802	0.000916181	0.01883937	-0.514109148
MAP2K6	11724606_a_at	1.108203545	5.941077724	10.32405915	1.38E-05	0.001945706	3.877437459
LMBR1	11724651_a_at	0.639575342	6.417666951	5.500315979	0.000809614	0.017630686	-0.382118817
FAM149B1	11724675_a_at	0.588747507	6.066527157	5.795735469	0.000590341	0.014742145	-0.045193954
SAMD11	11724688_a_at	0.791482524	7.639969448	8.124631434	6.88E-05	0.004382286	2.225987869
RIBC2	11724691_at	-0.648953318	5.555432089	-6.513383319	0.000286491	0.009765754	0.72397397
HSPA2	11724723_a_at	-0.83962859	5.48401604	-5.553837661	0.00076395	0.017013971	-0.320164244
EIF5	11724727_a_at	-0.863716494	6.070800106	-5.114437769	0.001244389	0.02215585	-0.841041754
TUBB	11724732_s_at	-0.905848482	9.911393066	-9.165501636	3.08E-05	0.00287683	3.057246044
TMF1	11724753_at	-0.566903073	6.684896676	-5.662092404	0.000680079	0.016120932	-0.196094477
DEPDC6	11724763_s_at	0.51313333	8.267586674	5.259538049	0.001056177	0.020396205	-0.66592837
PGM2L1	11724776_at	0.630796676	7.076123954	5.352126977	0.000952666	0.019265215	-0.555799038
PGS1	11724794_a_at	0.554072277	6.227560557	5.638350762	0.000697557	0.016347346	-0.223163026
ZG16B	11724795_at	1.140906164	8.384737863	9.087045152	3.26E-05	0.002973081	2.997900996
QPRT	11724800_a_at	0.55368251	11.39383564	5.688641054	0.000661109	0.015854654	-0.165919272
CBL	11724809_at	-0.818974625	5.525612433	-7.160601034	0.000156741	0.006902045	1.362157285
PKN2	11724841_a_at	-0.561241395	7.842972774	-5.324159496	0.000982696	0.019564971	-0.588933269
NR2C2AP	11724845_a_at	-0.507511827	8.052469038	-5.438929615	0.000865758	0.018234342	-0.453681337
ZNF217	11724880_s_at	0.478697075	6.751060531	5.099579598	0.001265668	0.022348996	-0.859148399
CARD10	11724887_a_at	0.487509095	5.649871369	5.061299873	0.001322369	0.022892847	-0.905947925
TMPRSS2	11724911_a_at	0.733243481	7.230502465	6.081422564	0.000439488	0.01251093	0.269162038
TMTC3	11724918_a_at	-0.526145795	5.07143345	-5.484517695	0.000823666	0.017791023	-0.400484424
CREM	11724932_at	-0.714688232	6.948904871	-7.469219989	0.000119317	0.005956077	1.649434349
PDIK1L	11724953_a_at	-0.638628903	7.997305436	-5.59151846	0.000733518	0.016694466	-0.276790721
FBXO5	11724963_s_at	-1.817833914	8.3246854	-17.10663437	4.07E-07	0.000598511	7.188968865
USP31	11724968_at	-1.121248397	7.094391617	-5.755892186	0.000615634	0.015152077	-0.089922273
PCGF6	11724980_s_at	-0.754638472	6.912582304	-6.043108202	0.000456967	0.012847936	0.22764285
CEP78	11725011_a_at	-0.755492118	7.947301321	-6.675264618	0.000245361	0.008989005	0.888320186
PSPC1	11725028_s_at	-0.527922781	9.382816086	-5.292457862	0.00101801	0.01998051	-0.626629023
YWHAB	11725043_a_at	-0.911066419	8.327843082	-7.572531092	0.000109121	0.005770245	1.743276625
ANP32E	11725046_a_at	-0.591377399	8.900502177	-5.602764404	0.000724698	0.016613683	-0.263884733
ANP32E	11725047_x_at	-0.561523544	9.654900548	-5.58580162	0.000738047	0.016741354	-0.283358299
TCOF1	11725064_x_at	-0.749470182	7.254653901	-7.519457141	0.000114231	0.005853653	1.695209988
TCOF1	11725065_a_at	-0.562774579	6.994536726	-5.484735888	0.000823471	0.017791023	-0.400230529
PHF17	11725071_at	-0.799636289	6.724239699	-7.353566717	0.00013202	0.006252966	1.543011922
PHF17	11725072_at	-0.794982537	4.39011921	-7.322485957	0.000135688	0.006335748	1.514162022
RNFT1	11725080_a_at	0.558476222	8.39787869	5.367469852	0.000936625	0.019119354	-0.537669899
RFX5	11725092_s_at	0.609883849	9.980964592	6.479567898	0.000296025	0.00996948	0.689231916
RFX5	11725093_a_at	1.03496744	8.300418103	9.791053087	1.97E-05	0.002342859	3.512702884
MIS12	11725145_a_at	-0.78754162	6.893757287	-5.273603983	0.001039678	0.020179952	-0.649117237
C9orf40	11725148_at	-1.218333975	5.830248705	-9.702994451	2.10E-05	0.002397555	3.450433369
C9orf40	11725149_at	-0.667813862	7.724432283	-6.661482741	0.000248592	0.009013978	0.874454309
C11orf82	11725161_a_at	-1.900028569	7.368295692	-15.93980834	6.70E-07	0.000629126	6.753760864
RUNX2	11725180_a_at	-0.868798488	6.058466307	-6.544460453	0.000278031	0.009603048	0.755776413
GPR126	11725191_s_at	-0.729027113	8.46496168	-7.055744255	0.000172326	0.007323374	1.262118352
LETM1	11725208_at	-0.622819427	7.682911111	-6.399553069	0.000320028	0.010427757	0.606450049
RBPMS2	11725237_a_at	-1.084654101	4.446813582	-9.248425259	2.90E-05	0.002816036	3.119416772
CDK5RAP2	11725276_a_at	-0.967701593	6.034524027	-6.472118073	0.000298172	0.010005446	0.681558627
CPSF6	11725305_a_at	-0.552451545	8.567746371	-5.701206006	0.000652336	0.015726922	-0.151672348
TSPAN31	11725324_x_at	0.795556439	8.37759862	8.122958163	6.89E-05	0.004382605	2.224571088
TSPAN31	11725325_a_at	0.833856309	7.3049414	8.676082911	4.45E-05	0.003449495	2.678479418
MZT1	11725334_at	-0.681505381	8.790240878	-6.642051821	0.000253229	0.009088895	0.854865419
MZT1	11725335_s_at	-0.738955395	8.111709993	-6.772066612	0.000223946	0.008513207	0.985060646
TFDP1	11725349_s_at	-0.687261357	9.674085834	-6.826539894	0.00021282	0.008243625	1.039001906
IER5L	11725367_at	-0.571492947	7.711398467	-5.514504105	0.00079722	0.017459479	-0.365655428
TRADD	11725373_a_at	0.547137669	8.973823216	5.264838793	0.001049926	0.020315115	-0.659589704
MAK16	11725393_s_at	-0.625155101	7.828170818	-5.447725407	0.000857455	0.018097959	-0.443394267
RAB27A	11725424_a_at	-0.646549102	4.077085372	-6.008296386	0.000473523	0.013110471	0.18974887
RAB27A	11725425_s_at	-0.894639572	6.14602349	-5.205978797	0.001121707	0.021075487	-0.730205673
PBX2	11725431_at	0.581316482	6.718692023	5.369247888	0.000934786	0.01911304	-0.535571176
FOXM1	11725441_a_at	-1.349085643	7.32715025	-12.26485331	4.20E-06	0.001044351	5.049159642
LRRC28	11725465_a_at	0.547550262	7.793037167	5.239129526	0.001080633	0.02062548	-0.690371398
CCDC77	11725486_a_at	-0.909280319	5.622800405	-4.994457784	0.001428235	0.024028034	-0.988188491
ABCG1	11725515_a_at	0.998734592	9.160333876	7.146061572	0.000158805	0.00694027	1.348360816
ABCG1	11725516_s_at	1.110764617	8.405341197	11.5185436	6.49E-06	0.001277034	4.625302961
ABCG1	11725517_x_at	1.111004917	8.68234601	9.519228349	2.39E-05	0.002546421	3.318573383
FRAT2	11725518_at	0.514485482	8.332243907	5.086055394	0.001285387	0.022572156	-0.875657837
WDR67	11725535_a_at	-0.938543912	6.568747569	-6.673337889	0.00024581	0.008998791	0.886383111
NEDD4	11725574_a_at	-0.593492077	7.060368894	-6.267975483	0.000364375	0.011349744	0.468545469
DTNA	11725610_s_at	-0.774358895	6.015797484	-7.041426041	0.000174586	0.007385348	1.248360093
PPP1CB	11725616_at	-0.604541099	8.173997783	-5.980863281	0.000487041	0.013329566	0.159772143
JMJD4	11725623_s_at	0.492531677	6.265672205	5.298364931	0.001011325	0.019894876	-0.619593956
NSL1	11725640_a_at	-0.718568208	8.304972389	-7.645393886	0.000102519	0.005521393	1.808777869
EFHD2	11725642_at	-0.583168528	6.173606142	-5.379819912	0.000923931	0.018959353	-0.523101833
HS2ST1	11725667_at	-0.746367314	5.378776557	-5.103521678	0.001259983	0.022320283	-0.854341271
HS2ST1	11725668_at	-0.65080783	6.11935182	-5.018614022	0.001388931	0.023648144	-0.958390681
IPO7	11725670_s_at	-0.908109087	7.237328369	-6.137636494	0.000415176	0.012217095	0.32972456
SMC3	11725680_at	-0.921041474	8.951521403	-8.836503046	3.94E-05	0.003274859	2.804907692
MRS2	11725683_at	-0.900367584	6.864806514	-5.800918445	0.000587137	0.01469684	-0.039391656
PRIM2	11725687_s_at	-0.955945886	6.858704486	-8.589780353	4.76E-05	0.00357889	2.609517094
WDHD1	11725708_at	-1.192171498	4.21160121	-7.436647175	0.00012275	0.006027655	1.619608692
WDHD1	11725709_a_at	-1.859687041	6.958284799	-9.718910346	2.07E-05	0.002397555	3.461731599
PPIA	11725710_a_at	-0.634957338	6.028248669	-5.710880915	0.000645669	0.015634021	-0.140717369
PPIA	11725711_x_at	-0.800002613	5.925045923	-6.658432012	0.000249314	0.009020321	0.871381842
PPIA	11725712_s_at	-1.174123925	9.138258292	-8.817027865	4.00E-05	0.003279943	2.789679755
ATAD2	11725722_at	-2.554203779	7.356598401	-22.49444399	5.80E-08	0.000579569	8.741218161
C1orf56	11725726_a_at	0.772773671	8.727375448	6.962535647	0.000187648	0.00769483	1.172128604
C1orf56	11725727_x_at	0.828728005	8.548926745	8.080440411	7.13E-05	0.004456729	2.188479015
NFYA	11725734_a_at	0.938817637	6.833274535	6.374864853	0.000327867	0.010599457	0.580743951
GAL	11725749_a_at	-0.628707822	9.757099396	-6.724631236	0.000234166	0.008733566	0.937797499
GAL	11725750_at	-0.592368844	7.921864346	-6.04287001	0.000457078	0.012847936	0.227384121
MIER3	11725769_at	-0.685797646	6.856296801	-5.71857032	0.000640425	0.015553404	-0.132019911
MIER3	11725770_x_at	-0.614791204	6.864380646	-5.08060865	0.001293425	0.022629901	-0.882314509
C13orf34	11725785_at	-1.020192573	5.703513993	-5.132203518	0.001219463	0.022090208	-0.819434687
CENPN	11725788_a_at	-0.612460119	9.950323521	-6.545006622	0.000277885	0.009603048	0.756334251
PAQR3	11725820_s_at	-0.574531615	6.492065107	-5.955864526	0.000499735	0.013518966	0.132367058
PAQR3	11725821_x_at	-0.60045511	6.27671298	-5.48581594	0.000822502	0.017791023	-0.398973859
JPH1	11725822_a_at	-0.741293658	8.482542132	-7.008316706	0.00017994	0.007506487	1.216454766
C1orf112	11725837_a_at	-1.67763399	6.417802316	-14.11330835	1.58E-06	0.000793313	5.977615198
ZSCAN16	11725841_at	0.558711478	7.550647695	5.600828792	0.000726208	0.016625189	-0.266104792
PIF1	11725842_a_at	-1.481025995	7.040842365	-15.4670652	8.29E-07	0.000649421	6.564682525
FAM76B	11725847_s_at	-0.804253495	5.781358069	-6.805453915	0.000217051	0.008334338	1.01816408
MYBL1	11725861_a_at	-1.438642153	7.664599628	-12.56548559	3.55E-06	0.000970321	5.211396933
ABCC6 /// ABCC6P2	11725890_s_at	0.541187215	4.141814747	5.393078602	0.000910515	0.018785294	-0.507486506
HEXIM2	11725920_a_at	0.660295577	7.039474165	5.804689295	0.000584818	0.014676023	-0.035172552
HSPA5	11725932_a_at	0.962417775	10.74565853	7.703511144	9.76E-05	0.005354094	1.860623084
HSPA5	11725933_at	0.983158239	9.570109229	6.919451155	0.000195243	0.007885125	1.130189379
HSPA5	11725934_x_at	1.031267031	10.01293191	7.638323288	0.000103139	0.005548781	1.802446182
CALM3	11725959_x_at	0.474224632	7.713427741	4.967981036	0.001472731	0.024485328	-1.020948622
LONP1	11725963_a_at	-0.540434865	8.452995742	-5.80386907	0.000585321	0.014676023	-0.036090113
NCBP1	11725977_at	-1.400122329	6.849298255	-8.357473953	5.71E-05	0.003972781	2.42051224
EDN1	11726024_at	-0.588133428	6.373842297	-6.158019834	0.000406735	0.012069144	0.351581401
STK17B	11726041_x_at	-0.631841775	5.503773019	-5.431526576	0.000872816	0.01833618	-0.462348141
FMO5	11726049_a_at	1.225958279	6.89698696	8.66745914	4.48E-05	0.003453525	2.671618414
B3GALT4	11726055_at	0.617030451	6.221208311	5.845117066	0.000560584	0.014302115	0.009937905
MAP4K4	11726071_a_at	-0.875739511	5.991413649	-7.82953604	8.77E-05	0.005024624	1.971843494
NKAIN1	11726099_at	0.520705389	7.665492604	5.432610582	0.000871779	0.018322162	-0.461078593
PKP2	11726131_a_at	-0.807042014	5.306957659	-5.14852525	0.00119705	0.02185396	-0.799624947
PPIP5K2	11726149_a_at	-0.667558176	7.829948169	-6.766701075	0.000225076	0.008523456	0.979728222
PPIP5K2	11726151_x_at	-0.545825355	8.910239526	-5.212224101	0.001113839	0.020966695	-0.722688923
ZNF295	11726152_a_at	-0.684501856	6.667620788	-5.925247592	0.000515786	0.013710443	0.098687712
POLA1	11726156_at	-1.036290767	7.816148812	-10.26979217	1.43E-05	0.001982347	3.841231571
SPIN4	11726158_at	-1.026331422	7.879551163	-9.008547192	3.46E-05	0.003026016	2.938008833
C12orf48	11726185_a_at	-1.038312761	7.121294602	-9.473782092	2.47E-05	0.002598206	3.285558561
C12orf48	11726186_x_at	-0.976176856	8.251243729	-8.177277048	6.59E-05	0.004237545	2.27042477
OAS2	11726201_a_at	0.810804407	5.527442133	8.65460981	4.52E-05	0.003466259	2.661383254
HNRNPL	11726224_s_at	-0.584403409	7.98941306	-5.978134108	0.000488409	0.013348319	0.156784371
HIST1H4C	11726245_s_at	-1.743590263	11.58940018	-16.20617402	5.96E-07	0.000629126	6.856948436
HIST1H4C	11726246_x_at	-1.810564702	11.55810437	-17.72742688	3.16E-07	0.000598511	7.403714899
PARP1	11726247_s_at	-0.995885597	6.906851794	-7.084752295	0.000167847	0.007192724	1.289919541
PARP1	11726248_x_at	-0.908953557	7.138138886	-6.603100236	0.000262819	0.009304884	0.815457344
ATP1B1	11726271_a_at	0.709785431	8.00595722	5.596315329	0.000729741	0.016659623	-0.271283586
ATP1B1	11726272_a_at	0.767293492	9.977895947	7.549046128	0.00011135	0.005801588	1.722044458
LGALS8	11726299_x_at	0.554254577	7.948274306	5.559631961	0.00075918	0.017011931	-0.313481451
DTL	11726302_a_at	-1.819402579	5.902342098	-7.247809823	0.000144978	0.006583185	1.44440815
NUDT14	11726340_a_at	-0.646428815	7.312683208	-5.459478652	0.000846497	0.017982667	-0.429665672
C11orf30	11726348_a_at	-0.617519275	7.119669302	-5.046229956	0.001345457	0.023152172	-0.924431529
HAUS8	11726373_a_at	-1.43499527	7.492151147	-14.04987482	1.63E-06	0.000793313	5.948320572
WHSC1	11726378_a_at	-0.668222928	6.395023512	-6.184630425	0.000396001	0.011891042	0.380033301
ALG9	11726402_s_at	-0.719081978	5.960226105	-5.08767814	0.001283003	0.022550514	-0.873675468
ERCC6L	11726441_a_at	-1.799668661	6.481282538	-15.86740127	6.92E-07	0.000634271	6.725300209
MYO5B	11726456_at	-0.903417796	5.265524931	-9.565636433	2.31E-05	0.002507288	3.352119962
CES4A	11726481_a_at	0.509120359	6.178196776	5.272569016	0.001040882	0.020194435	-0.650353209
ABCG1	11726492_a_at	1.374592239	6.779727744	10.88672253	9.57E-06	0.00162782	4.24107236
ARSA	11726503_a_at	0.625741611	6.695354398	5.303188834	0.001005901	0.01985353	-0.613852663
FUT9	11726505_at	-0.974613418	5.64913999	-7.530416891	0.000113154	0.005821805	1.705160387
CDKN2B	11726508_a_at	-0.770929233	7.017020513	-7.055426194	0.000172376	0.007323374	1.261812987
TCHP	11726511_a_at	-0.77597849	6.559505406	-5.121235157	0.001234786	0.022148988	-0.832769123
SAP18	11726562_at	-0.726657655	6.801595762	-6.147281661	0.000411158	0.012160106	0.340073804
PIPOX	11726585_at	0.462412123	4.034576179	4.97343563	0.00146344	0.024404642	-1.014191011
DUT	11726595_a_at	-0.730737205	9.018716908	-6.913002516	0.000196409	0.007909882	1.123893383
DUT	11726596_x_at	-0.699873696	9.467964614	-7.519303248	0.000114246	0.005853653	1.695070176
DUT	11726597_a_at	-1.928577686	7.067042268	-19.6792425	1.50E-07	0.000579569	8.012284426
CDK1	11726617_s_at	-1.634282903	9.671009043	-16.69774567	4.83E-07	0.000598511	7.041328535
CCNG2	11726624_a_at	0.745733315	7.990491195	6.430077956	0.000310623	0.010249422	0.638126195
CCNG2	11726625_at	0.633207943	8.688972507	6.587319303	0.000266819	0.00940614	0.799438163
PEX3	11726644_at	-1.152946665	5.531727266	-10.74891661	1.04E-05	0.001693956	4.153950427
GPN3	11726660_a_at	-0.855966084	6.909863441	-8.34047367	5.78E-05	0.004003751	2.406484126
GPN3	11726661_s_at	-0.866499054	7.237885524	-6.439263657	0.000307854	0.010187786	0.647635195
TLE3	11726665_a_at	0.680601916	7.221266827	6.385001175	0.000324623	0.010535864	0.591307596
DCLRE1B	11726671_a_at	-0.842561923	8.713327962	-8.260263659	6.17E-05	0.004091449	2.339929154
PSMB9	11726677_a_at	0.557721255	6.891331392	5.86897116	0.000546811	0.014130225	0.036449637
AFAP1L2	11726678_a_at	1.248507998	6.685994794	13.03498736	2.75E-06	0.000914085	5.455633364
AFAP1L2	11726679_a_at	0.695428976	6.174159633	6.853638118	0.000207517	0.008138702	1.065703251
HNRNPK	11726680_s_at	-0.510972159	11.62814632	-5.182302933	0.001152099	0.021459872	-0.758753613
STAT1	11726689_a_at	0.821178683	8.973366245	6.977265781	0.000185128	0.007648525	1.186417295
STAT1	11726690_a_at	1.115953963	9.534740114	8.827856643	3.96E-05	0.003274859	2.79815102
PFAS	11726711_x_at	-0.560084199	8.237327047	-5.092918472	0.001275338	0.02246267	-0.86727647
CKAP2L	11726724_a_at	-0.718790854	5.164009605	-6.20512706	0.000387948	0.011816312	0.401884801
EARS2	11726740_s_at	-0.675489223	7.449421556	-6.810130909	0.000216105	0.008310883	1.022790625
MAP6D1	11726751_at	-0.681299747	5.409031681	-6.630483556	0.000256036	0.009156428	0.843181088
CDC25A	11726756_a_at	-2.15399217	5.102668453	-13.38285682	2.29E-06	0.000864165	5.629754046
CDC25A	11726757_s_at	-1.451565724	7.385506149	-12.16369751	4.45E-06	0.001090147	4.993504215
CDC25A	11726758_a_at	-0.937470634	5.222703839	-9.078035052	3.29E-05	0.002973081	2.991052821
TIPRL	11726766_x_at	-0.658039935	7.384745887	-6.410823854	0.000316518	0.010371009	0.618159704
XAF1	11726771_a_at	0.637102126	6.812603115	6.54026169	0.000279158	0.009605247	0.751486701
