Symbol	logFC	AveExpr	t	P.Value	adj.P.Val	B	Symbol
LOC101928035	1.789748269	2.116974844	2.811171617	0.026544809	0.999932036	-4.528495873	LOC101928035
DNPH1	1.48867874	3.797520508	2.81113106	0.026546341	0.999932036	-4.528497064	DNPH1
MIDN	1.712922764	3.682380804	2.809383673	0.026612448	0.999932036	-4.528548374	MIDN
NA	1.960435885	2.718673933	2.809338295	0.026614167	0.999932036	-4.528549707	NA
NA	-1.29178804	2.872434301	-2.809217014	0.026618762	0.999932036	-4.52855327	NA
NA	1.189037578	3.158951712	2.809027106	0.026625959	0.999932036	-4.528558849	NA
PCGEM1	1.478822731	0.947054816	2.807621342	0.026679296	0.999932036	-4.528600159	PCGEM1
NA	-1.430337525	3.876607227	-2.806460798	0.026723414	0.999932036	-4.528634281	NA
KITLG	1.720971054	8.915431813	2.805283644	0.026768242	0.999932036	-4.528668907	KITLG
ZBED3-AS1	2.172931213	2.789251333	2.804046938	0.026815422	0.999932036	-4.528705303	ZBED3-AS1
RP11-114H24.6	2.015846925	4.450372145	2.803820783	0.02682406	0.999932036	-4.52871196	RP11-114H24.6
CACNA1B	1.831316679	3.94037216	2.803760466	0.026826364	0.999932036	-4.528713736	CACNA1B
MEF2D	1.291508554	5.049871099	2.802858978	0.026860826	0.999932036	-4.52874028	MEF2D
NA	1.482446009	4.296884261	2.802835291	0.026861732	0.999932036	-4.528740978	NA
NAV3	-0.924510224	2.781807481	-2.802368912	0.02687958	0.999932036	-4.528754714	NAV3
PM20D2	-0.958375503	6.719144006	-2.801693932	0.026905433	0.999932036	-4.528774599	PM20D2
NA	-1.210656943	2.340980382	-2.801634856	0.026907696	0.999932036	-4.52877634	NA
ANKRD50	-1.226818647	7.077710236	-2.801571593	0.026910121	0.999932036	-4.528778204	ANKRD50
NA	1.909008048	2.312158448	2.80031934	0.026958162	0.999932036	-4.528815111	NA
SCGB1A1	2.123576439	3.809271577	2.797915891	0.027050621	0.999932036	-4.528885998	SCGB1A1
NA	1.138951649	2.461865804	2.797835927	0.027053703	0.999932036	-4.528888358	NA
NA	1.308950702	2.4531495	2.796039958	0.027123018	0.999932036	-4.528941374	NA
NA	2.045495138	2.465190263	2.795467265	0.027145161	0.999932036	-4.528958287	NA
TRAV39	1.522236932	2.45870418	2.793692832	0.027213887	0.999932036	-4.529010716	av27s1 /// TRAV39 /// TRAV39
NA	1.953073717	5.257125786	2.793677546	0.02721448	0.999932036	-4.529011168	NA
NA	1.966208402	3.234751179	2.792584352	0.027256914	0.999932036	-4.529043487	NA
MTSS1L	-1.677158403	3.270658246	-2.792052702	0.027277575	0.999932036	-4.52905921	MTSS1L
IL4I1	1.955568958	4.839638978	2.791858439	0.027285129	0.999932036	-4.529064956	IL4I1
PPARGC1B	-1.243736169	3.410991773	-2.791580979	0.027295922	0.999932036	-4.529073163	PPARGC1B
FAM198A	-2.02375737	2.675530305	-2.789790244	0.027365687	0.999932036	-4.529126155	FAM198A
UBE2V2	-1.33704563	4.829074533	-2.788791241	0.027404688	0.999932036	-4.529155735	UBE2V2
C1orf100	1.640067111	4.071061224	2.787969557	0.02743681	0.999932036	-4.529180072	C1orf100
APOH	-1.699469127	4.036891648	-2.787833514	0.027442133	0.999932036	-4.529184103	APOH
TTTY9A	1.106747687	4.880033706	2.787441179	0.027457488	0.999932036	-4.529195727	TTTY9A /// TTTY9B
TTTY9B	1.106747687	4.880033706	2.787441179	0.027457488	0.999932036	-4.529195727	
TTC22	1.841496214	2.637669022	2.7863094	0.027501833	0.999932036	-4.529229269	TTC22
NA	1.907515744	2.486566126	2.785929221	0.027516746	0.999932036	-4.52924054	NA
ZNF367	-1.918024571	5.192868902	-2.784683837	0.027565657	0.999932036	-4.529277472	ZNF367
IL23A	1.174692285	3.163165352	2.783946848	0.027594645	0.999932036	-4.529299336	IL23A /// TCRBV6S2A1N1T
LOC146795	1.345728558	3.85270797	2.781638936	0.027685629	0.999932036	-4.529367846	LOC146795
NA	1.419522011	3.80459905	2.781203105	0.027702846	0.999932036	-4.529380791	NA
NA	2.141069093	1.118114604	2.778532047	0.027808609	0.999932036	-4.529460172	NA
NA	-1.605162797	2.804321503	-2.778193853	0.027822031	0.999932036	-4.529470228	NA
RP11-846E15.4	1.444324471	4.683165499	2.778068826	0.027826994	0.999932036	-4.529473946	RP11-846E15.4
RUNX1T1	-1.001754224	8.290360971	-2.777581556	0.027846347	0.999932036	-4.529488439	RUNX1T1
NA	1.033260342	5.057763065	2.77756107	0.027847161	0.999932036	-4.529489049	NA
NPY6R	1.441896877	3.362879032	2.775681777	0.027921937	0.999932036	-4.529544971	NPY6R
OOEP	0.99572016	5.195365279	2.774263271	0.027978518	0.999932036	-4.529587208	OOEP
NA	1.805358416	2.534963566	2.77350227	0.028008923	0.999932036	-4.529609878	NA
THBD	1.17871878	10.70369507	2.773016946	0.028028331	0.999932036	-4.529624338	THBD
NA	1.031316102	5.002760565	2.772478774	0.028049869	0.999932036	-4.529640377	NA
RP1-102H19.8	-2.890058564	1.832862193	-2.77233924	0.028055456	0.999932036	-4.529644536	RP1-102H19.8
RP11-196G18.23	-1.714031182	2.432262643	-2.771931357	0.028071795	0.999932036	-4.529656695	RP11-196G18.23
LOC102723831	1.112595811	4.671563359	2.770418116	0.0281325	0.999932036	-4.529701821	LOC102723831
NA	1.878577228	4.032708748	2.76923843	0.02817992	0.999932036	-4.529737018	NA
C9orf72	2.29172033	3.661450503	2.768303514	0.02821756	0.999932036	-4.529764924	C9orf72
MYO18B	-1.280429805	4.162099666	-2.767996637	0.028229927	0.999932036	-4.529774086	MYO18B
FBXO42	-2.62476387	2.78412121	-2.764864163	0.028356487	0.999932036	-4.529867673	FBXO42
AURKAIP1	-1.104399219	4.904336315	-2.76323005	0.028422745	0.999932036	-4.529916539	AURKAIP1
ACP1	-2.059255136	2.359219422	-2.76298142	0.028432841	0.999932036	-4.529923977	ACP1
DLC1	-1.291816741	5.107062498	-2.762319879	0.028459721	0.999932036	-4.529943771	DLC1
LLNLR-246C6.1	1.023370701	1.712409281	2.761860875	0.028478387	0.999932036	-4.529957507	LLNLR-246C6.1
UBASH3B	-1.22121488	5.987567228	-2.761446684	0.028495241	0.999932036	-4.529969905	UBASH3B
SDS	-1.622454077	2.524055987	-2.761351764	0.028499105	0.999932036	-4.529972747	SDS
NA	-1.870478237	3.061178403	-2.761031695	0.028512139	0.999932036	-4.529982329	NA
PPP2R2C	1.111596749	2.911161438	2.759958893	0.028555871	0.999932036	-4.530014454	PPP2R2C
LOC283484	1.412339128	2.837942868	2.758958587	0.02859671	0.999932036	-4.530044421	LOC283484
NA	-2.057158484	2.92946509	-2.758886236	0.028599667	0.999932036	-4.530046589	NA
ANKUB1	1.640149308	3.13838048	2.758543367	0.028613681	0.999932036	-4.530056864	ANKUB1
NA	-1.599375709	3.402006371	-2.758147167	0.028629884	0.999932036	-4.530068738	NA
LOC100506834	2.02560289	3.944585233	2.757753699	0.028645984	0.999932036	-4.530080533	LOC100506834
LINC00899	-1.640710755	2.853790346	-2.757288654	0.028665026	0.999932036	-4.530094475	LINC00899
NA	1.703723554	2.652416642	2.755567106	0.028735633	0.999932036	-4.53014611	NA
C1orf86	1.257159551	4.288433903	2.755381488	0.028743256	0.999932036	-4.53015168	C1orf86
PPP1R10	0.987568823	8.354682977	2.755125272	0.028753783	0.999932036	-4.530159368	PPP1R10
FAM13A	-1.878210179	3.240117846	-2.754311034	0.028787264	0.999932036	-4.530183806	FAM13A
ARF1	-2.39308698	4.858436734	-2.754065163	0.028797382	0.999932036	-4.530191187	ARF1
WRNIP1	-1.470031766	3.687966325	-2.752239326	0.028872635	0.999932036	-4.53024602	WRNIP1
NA	-1.821279573	1.619630739	-2.752171509	0.028875434	0.999932036	-4.530248057	NA
IGF1	-1.501916465	3.213779932	-2.751537462	0.028901617	0.999932036	-4.530267109	IGF1
NA	1.981733318	1.466377705	2.751535907	0.028901682	0.999932036	-4.530267155	NA
SNORA76C	-1.164268306	7.175659477	-2.750928049	0.028926807	0.999932036	-4.530285424	SNORA76C /// SNORD104
SNORD104	-1.164268306	7.175659477	-2.750928049	0.028926807	0.999932036	-4.530285424	
C12orf49	1.735966773	5.151793549	2.750276604	0.02895376	0.999932036	-4.530305008	C12orf49
NA	-1.893149922	2.300615531	-2.749520763	0.028985065	0.999932036	-4.530327736	NA
NA	1.088022372	2.973734684	2.749489338	0.028986367	0.999932036	-4.530328681	NA
AF070581	1.417208519	1.699746792	2.749245648	0.028996468	0.999932036	-4.53033601	AF070581
NA	-1.131816935	3.842482712	-2.749197638	0.028998459	0.999932036	-4.530337454	NA
UAP1	-1.105344969	9.370161221	-2.749160307	0.029000007	0.999932036	-4.530338577	UAP1
DLC1	-1.135900948	9.082491823	-2.748749693	0.029017037	0.999932036	-4.530350929	DLC1
NA	-2.336637411	2.729625699	-2.748264483	0.029037175	0.999932036	-4.530365527	NA
GART	-1.764294744	3.153907643	-2.747893244	0.029052593	0.999932036	-4.530376698	GART
GRIK2	2.401568995	2.904461602	2.747422391	0.02907216	0.999932036	-4.530390869	GRIK2
TBL1X	-1.189136578	6.401357464	-2.746990312	0.029090128	0.999932036	-4.530403875	TBL1X
ILDR2	1.842575299	2.483641212	2.746362452	0.029116259	0.999932036	-4.530422778	ILDR2
USP29	1.159705027	3.160386451	2.745840908	0.029137983	0.999932036	-4.530438484	USP29
TEX14	1.579477273	3.413193543	2.744788133	0.029181888	0.999932036	-4.530470198	TEX14
NA	-1.595047399	2.734449453	-2.74413889	0.029208998	0.999932036	-4.530489762	NA
EEPD1	1.68662936	3.502205663	2.74377425	0.029224235	0.999932036	-4.530500752	EEPD1
NA	2.416671616	2.476972976	2.743502313	0.029235605	0.999932036	-4.530508949	NA
SIGLEC8	1.431963158	3.700897862	2.743291709	0.029244413	0.999932036	-4.530515298	SIGLEC8
SCARNA17	-1.906269736	4.046848812	-2.742247398	0.029288131	0.999932036	-4.530546788	SCARNA17
TRAC	1.188579156	6.052404065	2.742009883	0.029298084	0.999932036	-4.530553951	TRAC
CASC11	1.733051566	3.931589146	2.741678237	0.029311987	0.999932036	-4.530563955	CASC11
C11orf1	1.699206353	3.067939273	2.737493951	0.029487993	0.999932036	-4.530690283	C11orf1
FBXL17	-1.123025138	3.516552838	-2.737335896	0.029494663	0.999932036	-4.530695058	FBXL17
BMP6	2.090925593	3.415806567	2.736082042	0.029547633	0.999932036	-4.530732956	BMP6
CD44	-1.088928847	1.448442876	-2.735039109	0.029591768	0.999932036	-4.530764492	CD44
NA	1.074158217	3.745332078	2.734270527	0.029624338	0.999932036	-4.530787741	NA
ERP44	-1.410335066	3.950395744	-2.734110611	0.029631119	0.999932036	-4.530792579	ERP44
YBX2	1.132901565	4.166910303	2.733351086	0.029663349	0.999932036	-4.530815562	YBX2
FBXL4	-1.006920462	4.71455477	-2.73226861	0.029709348	0.999932036	-4.530848329	FBXL4
NA	-3.46172747	2.847318828	-2.732168807	0.029713593	0.999932036	-4.530851351	NA
FAM65A	1.5288974	5.02345817	2.732103947	0.029716352	0.999932036	-4.530853314	FAM65A
UBE2H	1.514366826	2.991143977	2.731894363	0.029725268	0.999932036	-4.530859661	UBE2H
TNFSF18	-1.26031204	6.946483259	-2.731496803	0.02974219	0.999932036	-4.5308717	TNFSF18
USHBP1	1.572013564	4.359371647	2.730224644	0.029796408	0.999932036	-4.530910238	USHBP1
LFNG	2.050743857	5.596561842	2.730189666	0.0297979	0.999932036	-4.530911298	LFNG
NA	1.008992211	2.307671676	2.729882971	0.029810987	0.999932036	-4.530920592	NA
NA	2.055841486	2.935991972	2.729183265	0.029840866	0.999932036	-4.530941799	NA
NA	-0.912321865	0.126659479	-2.729047788	0.029846655	0.999932036	-4.530945906	NA
MPHOSPH9	-1.534935072	4.084993599	-2.728984945	0.029849341	0.999932036	-4.530947811	MPHOSPH9
NBR1	2.431299004	2.889949636	2.728620653	0.029864915	0.999932036	-4.530958855	NBR1
RNF103	-1.300825741	4.168076802	-2.726526907	0.029954588	0.999932036	-4.531022363	RNF103
RGS4	-1.261881613	7.26754019	-2.726383589	0.029960736	0.999932036	-4.531026712	RGS4
LOC100507377	-1.115910553	3.660334291	-2.726335636	0.029962794	0.999932036	-4.531028167	LOC100507377
ANP32C	1.076429177	2.169011597	2.725562535	0.029995986	0.999932036	-4.531051631	ANP32C
LOC284661	1.969672668	1.965205104	2.724740731	0.030031311	0.999932036	-4.531076582	LOC284661
SLC16A7	-2.186948109	2.966416039	-2.723280777	0.030094175	0.999932036	-4.531120926	SLC16A7
DNAH6	1.523836541	3.733949745	2.723070168	0.030103255	0.999932036	-4.531127325	DNAH6
SDCCAG8	1.071815736	6.05997358	2.722007628	0.030149108	0.999932036	-4.531159617	SDCCAG8
UBE2DNL	1.607830439	2.245038576	2.721229466	0.030182736	0.999932036	-4.531183274	UBE2DNL
NA	1.954410419	1.95757398	2.721208336	0.030183649	0.999932036	-4.531183917	NA
NA	0.942884308	3.453539564	2.721111008	0.030187858	0.999932036	-4.531186876	NA
LOC253573	-2.489162849	1.427558014	-2.719850409	0.030242427	0.999932036	-4.531225218	LOC253573
LAT2	-1.865031965	3.902387355	-2.719430969	0.030260606	0.999932036	-4.531237979	LAT2
CSRNP3	1.260373113	3.99212135	2.718925426	0.030282533	0.999932036	-4.531253363	CSRNP3
RP1-265C24.8	-1.609743197	2.052063214	-2.718413099	0.030304771	0.999932036	-4.531268957	RP1-265C24.8
MRAS	1.625180211	3.401525823	2.714933042	0.030456278	0.999932036	-4.531374959	MRAS
LINC00550	2.184086112	0.830084658	2.714368563	0.030480928	0.999932036	-4.531392167	LINC00550
LOC728805	-2.142028514	2.727965475	-2.714320326	0.030483036	0.999932036	-4.531393637	LOC728805
DQ581328	1.973953149	2.996278573	2.714196052	0.030488466	0.999932036	-4.531397426	DQ581328
LPAL2	1.285503996	1.905786404	2.713884051	0.030502103	0.999932036	-4.531406939	LPAL2
ANKRD36B	-1.248530514	5.773464865	-2.713344951	0.030525681	0.999932036	-4.53142338	ANKRD36B
NA	-2.070320396	2.162070014	-2.712570823	0.030559572	0.999932036	-4.531446993	NA
RP11-731J8.2	1.868568451	1.926527632	2.712038917	0.030582881	0.999932036	-4.531463223	RP11-731J8.2
WDR17	-2.551942944	0.52545855	-2.7115017	0.030606442	0.999932036	-4.531479617	WDR17
FST	-1.821936025	8.570916	-2.71139567	0.030611095	0.999932036	-4.531482853	FST
MOB3B	1.242479288	5.030856093	2.709632896	0.030688552	0.999932036	-4.531536675	MOB3B
CD36	1.524187536	2.509983462	2.709316931	0.030702458	0.999932036	-4.531546326	CD36
EMILIN2	-2.033542685	3.103979621	-2.708243018	0.030749769	0.999932036	-4.531579137	EMILIN2
ANKAR	1.625613341	1.404138779	2.708199276	0.030751698	0.999932036	-4.531580474	ANKAR
TINCR	-1.317992655	3.129076104	-2.708164537	0.030753229	0.999932036	-4.531581535	TINCR
NA	1.170186318	2.722235241	2.707468565	0.030783935	0.999932036	-4.531602807	NA
CAPN13	-1.932179801	3.062455468	-2.707346551	0.030789321	0.999932036	-4.531606537	CAPN13
LGALS13	-1.384235376	3.257935734	-2.707099076	0.030800249	0.999932036	-4.531614103	LGALS13
TMOD1	1.595871978	2.719117444	2.706961154	0.030806342	0.999932036	-4.531618319	TMOD1
KLF1	1.012032776	4.889746086	2.706812392	0.030812914	0.999932036	-4.531622868	KLF1
GEM	1.840987966	5.637640477	2.705917981	0.03085246	0.999932036	-4.53165022	GEM
SCN2B	1.28354556	2.091938529	2.70590975	0.030852825	0.999932036	-4.531650472	SCN2B
NA	-1.655610668	2.564289789	-2.704742127	0.030904532	0.999932036	-4.531686193	NA
CCNYL2	-1.890414153	3.200420684	-2.704246065	0.030926527	0.999932036	-4.531701374	CCNYL2
SNAI1	1.290383591	6.094595592	2.703912211	0.030941339	0.999932036	-4.531711593	SNAI1
BANK1	-1.639793847	2.110117132	-2.703714814	0.030950101	0.999932036	-4.531717635	BANK1
HIST1H3B	2.00873999	2.770002614	2.703408193	0.030963715	0.999932036	-4.531727022	HIST1H3B
TEX38	1.942955341	3.297039138	2.703341925	0.030966659	0.999932036	-4.531729051	TEX38
RMDN2	0.897512908	4.559650802	2.702225345	0.031016295	0.999932036	-4.531763245	RMDN2
STAT5B	-1.098370967	5.174126001	-2.701827619	0.031033995	0.999932036	-4.531775428	STAT5B
NA	1.420764029	2.716355984	2.700892418	0.031075657	0.999932036	-4.531804082	NA
NA	-1.297694932	-0.013987321	-2.700211462	0.03110603	0.999932036	-4.531824953	NA
PTP4A3	1.784693717	4.211721348	2.700168731	0.031107937	0.999932036	-4.531826263	PTP4A3
LOC100126784	1.092146835	5.416448492	2.699719266	0.031128003	0.999932036	-4.531840042	LOC100126784
LOC728690	-1.439392759	2.813707045	-2.698988121	0.031160673	0.999932036	-4.531862462	LOC728690
LOC150005	1.527029858	3.308379352	2.698897354	0.031164731	0.999932036	-4.531865246	LOC150005
GRK5	1.65192261	5.604808447	2.697227364	0.031239496	0.999932036	-4.531916479	GRK5
FANCC	-1.321311623	3.576308359	-2.69704222	0.031247797	0.999932036	-4.531922161	FANCC
TM4SF18	-1.213744459	8.706993821	-2.696481864	0.031272933	0.999932036	-4.53193936	TM4SF18
GYPE	1.392529462	0.454600414	2.696082585	0.031290857	0.999932036	-4.531951618	GYPE
NA	-2.143144011	1.554538989	-2.695993697	0.031294848	0.999932036	-4.531954347	NA
RP11-285J16.1	-1.898763752	3.861598157	-2.69555186	0.031314698	0.999932036	-4.531967914	RP11-285J16.1
AC013733.4	1.696592639	1.400080262	2.695491585	0.031317406	0.999932036	-4.531969765	AC013733.4
CHRM5	2.034290893	4.416153362	2.695000814	0.031339471	0.999932036	-4.531984838	CHRM5
NA	2.845847328	0.931613268	2.693328173	0.031414795	0.999932036	-4.532036229	NA
NA	-1.165455599	2.741845642	-2.69248642	0.031452774	0.999932036	-4.532062104	NA
SLC35G1	-2.89922931	2.444295464	-2.691878781	0.031480219	0.999932036	-4.532080788	SLC35G1
NA	1.60824071	4.764520232	2.691226105	0.031509727	0.999932036	-4.532100861	NA
BC036209	-2.089236709	2.051304238	-2.690586115	0.031538689	0.999932036	-4.532120549	BC036209
IRX2	1.098451898	1.636904084	2.690556975	0.031540008	0.999932036	-4.532121446	IRX2
NA	-1.246204544	1.980470872	-2.690190953	0.031556585	0.999932036	-4.532132708	NA
SLCO1C1	-1.875506141	2.421578035	-2.689960789	0.031567014	0.999932036	-4.532139791	SLCO1C1
SVOP	1.751645069	3.374387589	2.689103917	0.031605871	0.999932036	-4.532166164	SVOP
CLCN5	1.277913308	3.970868676	2.688934188	0.031613574	0.999932036	-4.53217139	CLCN5
NA	1.341898968	4.563408185	2.688346574	0.031640256	0.999932036	-4.532189482	NA
ETV5	-1.20311837	7.126308511	-2.688311394	0.031641854	0.999932036	-4.532190565	ETV5
ACPP	0.943344451	3.597993024	2.688252137	0.031644547	0.999932036	-4.53219239	ACPP
OR2L2	2.086127634	2.287515264	2.688094076	0.031651729	0.999932036	-4.532197258	OR2L2
NA	1.332732436	3.674302814	2.68800617	0.031655724	0.999932036	-4.532199965	NA
LCORL	-1.006516217	5.262009871	-2.685621389	0.03176431	0.999932036	-4.532273443	LCORL
LOC101928669	-1.153743198	3.239183004	-2.68537367	0.031775612	0.999932036	-4.532281079	LOC101928669 /// LOC644450
LOC644450	-1.153743198	3.239183004	-2.68537367	0.031775612	0.999932036	-4.532281079	
NA	1.844519364	3.688982847	2.684683056	0.031807142	0.999932036	-4.532302372	NA
ANK1	1.936593886	2.774450222	2.683524701	0.031860101	0.999932036	-4.532338099	ANK1
NA	1.628874387	2.449297339	2.683429513	0.031864457	0.999932036	-4.532341036	NA
CYP4F2	1.695750678	4.508172248	2.683341083	0.031868504	0.999932036	-4.532343764	CYP4F2
RASGRP4	1.595684133	2.943495846	2.683171153	0.031876283	0.999932036	-4.532349007	RASGRP4
ZNF462	-1.257553411	5.624717644	-2.681271755	0.031963367	0.999932036	-4.532407632	ZNF462
NA	1.484351011	3.920240146	2.680674288	0.031990811	0.999932036	-4.532426082	NA
PHACTR2	-1.132791887	6.676025096	-2.680642742	0.031992261	0.999932036	-4.532427056	PHACTR2
RP11-50B3.4	-1.473725532	4.251599129	-2.680191305	0.032013015	0.999932036	-4.532440999	RP11-50B3.4
LOC284950	1.962044012	0.425496584	2.679566185	0.032041776	0.999932036	-4.532460311	LOC284950
IRF8	1.8050125	4.359038699	2.679224008	0.032057531	0.999932036	-4.532470884	IRF8
EHBP1	-1.638618954	4.348158508	-2.678830291	0.032075669	0.999932036	-4.532483051	EHBP1
CREG2	2.868213981	2.071017878	2.678285899	0.032100766	0.999932036	-4.532499877	CREG2
ETNPPL	1.424995646	4.55789575	2.678144885	0.032107271	0.999932036	-4.532504236	ETNPPL
EDA2R	1.045804868	3.345437617	2.677446152	0.03213952	0.999932036	-4.532525839	EDA2R
NA	1.564770694	3.816716678	2.677281902	0.032147106	0.999932036	-4.532530918	NA
ATP1B4	1.690556293	2.950750583	2.67639958	0.032187887	0.999932036	-4.532558207	ATP1B4
PCDHB4	1.633234875	3.23258062	2.675180184	0.032244337	0.999932036	-4.532595936	PCDHB4
NA	2.229008087	2.547390149	2.675058587	0.032249972	0.999932036	-4.532599699	NA
PPP1R12B	0.99516681	-0.340607653	2.673904774	0.032303491	0.999932036	-4.532635417	PPP1R12B
OSER1-AS1	1.701361868	3.227108606	2.673599791	0.032317653	0.999932036	-4.532644861	OSER1-AS1
NA	1.037364249	2.945123028	2.673025002	0.032344361	0.999932036	-4.532662662	NA
MAK	1.216229366	2.013858255	2.67239535	0.032373645	0.999932036	-4.532682167	MAK
NA	1.309764535	3.213988253	2.671078335	0.032434986	0.999932036	-4.532722979	NA
NA	1.145305901	4.494757887	2.671012839	0.03243804	0.999932036	-4.532725009	NA
NA	-1.001418136	6.551898653	-2.670710075	0.03245216	0.999932036	-4.532734395	NA
SUZ12	2.309059839	1.721047131	2.670195018	0.032476196	0.999932036	-4.532750363	SUZ12
WDR27	-1.331678476	4.065685854	-2.669694322	0.032499579	0.999932036	-4.53276589	WDR27
RGS4	-1.177565477	7.561628263	-2.669595957	0.032504175	0.999932036	-4.53276894	RGS4
NA	-1.136890799	6.397670936	-2.669334408	0.032516399	0.999932036	-4.532777052	NA
NA	0.96771282	0.358166527	2.668766206	0.03254297	0.999932036	-4.532794678	NA
NA	2.234048314	1.718925885	2.668050288	0.032576482	0.999932036	-4.532816891	NA
NA	-1.016123332	6.41438987	-2.667800904	0.032588164	0.999932036	-4.532824631	NA
RP11-753D20.4	2.325495204	2.634577026	2.666436418	0.032652159	0.999932036	-4.532866988	RP11-753D20.4
